2026-04-10 10:43:36.840226: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2026-04-10 10:43:36.904857: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI AVX512_BF16 AVX512_FP16 AVX_VNNI AMX_TILE AMX_INT8 AMX_BF16 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2026-04-10 10:43:38.146664: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.

============================================================
Training PPO on Scenario C, seed=42, 3M steps, 60 ctrl steps
============================================================
  [Step 1884000] Ep 31400: mean F = 0.9833, max F = 0.9970
  [Step 1890000] Ep 31500: mean F = 0.9817, max F = 0.9967
  [Step 1896000] Ep 31600: mean F = 0.9841, max F = 0.9966
  [Step 1902000] Ep 31700: mean F = 0.9839, max F = 0.9968
  [Step 1908000] Ep 31800: mean F = 0.9775, max F = 0.9960
  [Step 1914000] Ep 31900: mean F = 0.9834, max F = 0.9962
  [Step 1920000] Ep 32000: mean F = 0.9825, max F = 0.9965
  [Step 1926000] Ep 32100: mean F = 0.9829, max F = 0.9964
  [Step 1932000] Ep 32200: mean F = 0.9830, max F = 0.9956
  [Step 1938000] Ep 32300: mean F = 0.9785, max F = 0.9964
  [Step 1944000] Ep 32400: mean F = 0.9840, max F = 0.9963
  [Step 1950000] Ep 32500: mean F = 0.9838, max F = 0.9964
  [Step 1956000] Ep 32600: mean F = 0.9815, max F = 0.9964
  [Step 1962000] Ep 32700: mean F = 0.9851, max F = 0.9964
  [Step 1968000] Ep 32800: mean F = 0.9820, max F = 0.9968
  [Step 1974000] Ep 32900: mean F = 0.9826, max F = 0.9966
  [Step 1980000] Ep 33000: mean F = 0.9842, max F = 0.9964
  [Step 1986000] Ep 33100: mean F = 0.9828, max F = 0.9965
  [Step 1992000] Ep 33200: mean F = 0.9846, max F = 0.9968
  [Step 1998000] Ep 33300: mean F = 0.9836, max F = 0.9969
  [Step 2004000] Ep 33400: mean F = 0.9838, max F = 0.9967
  [Step 2010000] Ep 33500: mean F = 0.9837, max F = 0.9964
  [Step 2016000] Ep 33600: mean F = 0.9818, max F = 0.9963
  [Step 2022000] Ep 33700: mean F = 0.9824, max F = 0.9964
  [Step 2028000] Ep 33800: mean F = 0.9826, max F = 0.9961
  [Step 2034000] Ep 33900: mean F = 0.9827, max F = 0.9961
  [Step 2040000] Ep 34000: mean F = 0.9825, max F = 0.9964
  [Step 2046000] Ep 34100: mean F = 0.9838, max F = 0.9968
  [Step 2052000] Ep 34200: mean F = 0.9820, max F = 0.9970
  [Step 2058000] Ep 34300: mean F = 0.9805, max F = 0.9961
  [Step 2064000] Ep 34400: mean F = 0.9801, max F = 0.9968
  [Step 2070000] Ep 34500: mean F = 0.9820, max F = 0.9964
  [Step 2076000] Ep 34600: mean F = 0.9838, max F = 0.9961
  [Step 2082000] Ep 34700: mean F = 0.9804, max F = 0.9964
  [Step 2088000] Ep 34800: mean F = 0.9814, max F = 0.9962
  [Step 2094000] Ep 34900: mean F = 0.9837, max F = 0.9961
  [Step 2100000] Ep 35000: mean F = 0.9787, max F = 0.9963
  [Step 2106000] Ep 35100: mean F = 0.9856, max F = 0.9964
  [Step 2112000] Ep 35200: mean F = 0.9843, max F = 0.9967
  [Step 2118000] Ep 35300: mean F = 0.9842, max F = 0.9968
  [Step 2124000] Ep 35400: mean F = 0.9831, max F = 0.9960
  [Step 2130000] Ep 35500: mean F = 0.9823, max F = 0.9964
  [Step 2136000] Ep 35600: mean F = 0.9804, max F = 0.9962
  [Step 2142000] Ep 35700: mean F = 0.9833, max F = 0.9966
  [Step 2148000] Ep 35800: mean F = 0.9852, max F = 0.9966
  [Step 2154000] Ep 35900: mean F = 0.9835, max F = 0.9967
  [Step 2160000] Ep 36000: mean F = 0.9846, max F = 0.9964
  [Step 2166000] Ep 36100: mean F = 0.9834, max F = 0.9964
  [Step 2172000] Ep 36200: mean F = 0.9839, max F = 0.9960
  [Step 2178000] Ep 36300: mean F = 0.9817, max F = 0.9965
  [Step 2184000] Ep 36400: mean F = 0.9816, max F = 0.9964
  [Step 2190000] Ep 36500: mean F = 0.9845, max F = 0.9962
  [Step 2196000] Ep 36600: mean F = 0.9869, max F = 0.9967
  [Step 2202000] Ep 36700: mean F = 0.9839, max F = 0.9964
  [Step 2208000] Ep 36800: mean F = 0.9852, max F = 0.9963
  [Step 2214000] Ep 36900: mean F = 0.9839, max F = 0.9968
  [Step 2220000] Ep 37000: mean F = 0.9855, max F = 0.9966
  [Step 2226000] Ep 37100: mean F = 0.9816, max F = 0.9965
  [Step 2232000] Ep 37200: mean F = 0.9851, max F = 0.9967
  [Step 2238000] Ep 37300: mean F = 0.9845, max F = 0.9970
  [Step 2244000] Ep 37400: mean F = 0.9858, max F = 0.9968
  [Step 2250000] Ep 37500: mean F = 0.9837, max F = 0.9963
  [Step 2256000] Ep 37600: mean F = 0.9835, max F = 0.9971
  [Step 2262000] Ep 37700: mean F = 0.9798, max F = 0.9960
  [Step 2268000] Ep 37800: mean F = 0.9849, max F = 0.9965
  [Step 2274000] Ep 37900: mean F = 0.9858, max F = 0.9968
  [Step 2280000] Ep 38000: mean F = 0.9838, max F = 0.9960
  [Step 2286000] Ep 38100: mean F = 0.9845, max F = 0.9965
  [Step 2292000] Ep 38200: mean F = 0.9817, max F = 0.9963
  [Step 2298000] Ep 38300: mean F = 0.9870, max F = 0.9967
  [Step 2304000] Ep 38400: mean F = 0.9859, max F = 0.9964
  [Step 2310000] Ep 38500: mean F = 0.9866, max F = 0.9971
  [Step 2316000] Ep 38600: mean F = 0.9822, max F = 0.9962
  [Step 2322000] Ep 38700: mean F = 0.9824, max F = 0.9969
  [Step 2328000] Ep 38800: mean F = 0.9849, max F = 0.9968
  [Step 2334000] Ep 38900: mean F = 0.9852, max F = 0.9967
  [Step 2340000] Ep 39000: mean F = 0.9831, max F = 0.9966
  [Step 2346000] Ep 39100: mean F = 0.9850, max F = 0.9961
  [Step 2352000] Ep 39200: mean F = 0.9861, max F = 0.9964
  [Step 2358000] Ep 39300: mean F = 0.9848, max F = 0.9965
  [Step 2364000] Ep 39400: mean F = 0.9855, max F = 0.9960
  [Step 2370000] Ep 39500: mean F = 0.9842, max F = 0.9967
  [Step 2376000] Ep 39600: mean F = 0.9846, max F = 0.9966
  [Step 2382000] Ep 39700: mean F = 0.9854, max F = 0.9962
  [Step 2388000] Ep 39800: mean F = 0.9850, max F = 0.9967
  [Step 2394000] Ep 39900: mean F = 0.9830, max F = 0.9961
  [Step 2400000] Ep 40000: mean F = 0.9857, max F = 0.9964
  [Step 2406000] Ep 40100: mean F = 0.9835, max F = 0.9959
  [Step 2412000] Ep 40200: mean F = 0.9813, max F = 0.9963
  [Step 2418000] Ep 40300: mean F = 0.9852, max F = 0.9970
  [Step 2424000] Ep 40400: mean F = 0.9856, max F = 0.9969
  [Step 2430000] Ep 40500: mean F = 0.9833, max F = 0.9968
  [Step 2436000] Ep 40600: mean F = 0.9851, max F = 0.9964
  [Step 2442000] Ep 40700: mean F = 0.9858, max F = 0.9971
  [Step 2448000] Ep 40800: mean F = 0.9861, max F = 0.9962
  [Step 2454000] Ep 40900: mean F = 0.9844, max F = 0.9970
  [Step 2460000] Ep 41000: mean F = 0.9822, max F = 0.9963
  [Step 2466000] Ep 41100: mean F = 0.9840, max F = 0.9967
  [Step 2472000] Ep 41200: mean F = 0.9852, max F = 0.9967
  [Step 2478000] Ep 41300: mean F = 0.9846, max F = 0.9969
  [Step 2484000] Ep 41400: mean F = 0.9871, max F = 0.9966
  [Step 2490000] Ep 41500: mean F = 0.9833, max F = 0.9972
  [Step 2496000] Ep 41600: mean F = 0.9850, max F = 0.9969
  [Step 2502000] Ep 41700: mean F = 0.9881, max F = 0.9967
  [Step 2508000] Ep 41800: mean F = 0.9846, max F = 0.9965
  [Step 2514000] Ep 41900: mean F = 0.9883, max F = 0.9967
  [Step 2520000] Ep 42000: mean F = 0.9851, max F = 0.9965
  [Step 2526000] Ep 42100: mean F = 0.9840, max F = 0.9968
  [Step 2532000] Ep 42200: mean F = 0.9836, max F = 0.9967
  [Step 2538000] Ep 42300: mean F = 0.9848, max F = 0.9963
  [Step 2544000] Ep 42400: mean F = 0.9849, max F = 0.9967
  [Step 2550000] Ep 42500: mean F = 0.9846, max F = 0.9964
  [Step 2556000] Ep 42600: mean F = 0.9839, max F = 0.9965
  [Step 2562000] Ep 42700: mean F = 0.9869, max F = 0.9968
  [Step 2568000] Ep 42800: mean F = 0.9828, max F = 0.9968
  [Step 2574000] Ep 42900: mean F = 0.9857, max F = 0.9967
  [Step 2580000] Ep 43000: mean F = 0.9845, max F = 0.9967
  [Step 2586000] Ep 43100: mean F = 0.9870, max F = 0.9970
  [Step 2592000] Ep 43200: mean F = 0.9874, max F = 0.9968
  [Step 2598000] Ep 43300: mean F = 0.9871, max F = 0.9968
  [Step 2604000] Ep 43400: mean F = 0.9838, max F = 0.9972
  [Step 2610000] Ep 43500: mean F = 0.9875, max F = 0.9971
  [Step 2616000] Ep 43600: mean F = 0.9865, max F = 0.9970
  [Step 2622000] Ep 43700: mean F = 0.9854, max F = 0.9971
  [Step 2628000] Ep 43800: mean F = 0.9848, max F = 0.9964
  [Step 2634000] Ep 43900: mean F = 0.9850, max F = 0.9967
  [Step 2640000] Ep 44000: mean F = 0.9885, max F = 0.9971
  [Step 2646000] Ep 44100: mean F = 0.9841, max F = 0.9975
  [Step 2652000] Ep 44200: mean F = 0.9865, max F = 0.9970
  [Step 2658000] Ep 44300: mean F = 0.9843, max F = 0.9965
  [Step 2664000] Ep 44400: mean F = 0.9871, max F = 0.9972
  [Step 2670000] Ep 44500: mean F = 0.9832, max F = 0.9966
  [Step 2676000] Ep 44600: mean F = 0.9852, max F = 0.9975
  [Step 2682000] Ep 44700: mean F = 0.9839, max F = 0.9971
  [Step 2688000] Ep 44800: mean F = 0.9863, max F = 0.9968
  [Step 2694000] Ep 44900: mean F = 0.9874, max F = 0.9972
  [Step 2700000] Ep 45000: mean F = 0.9842, max F = 0.9965
  [Step 2706000] Ep 45100: mean F = 0.9859, max F = 0.9968
  [Step 2712000] Ep 45200: mean F = 0.9865, max F = 0.9964
  [Step 2718000] Ep 45300: mean F = 0.9858, max F = 0.9967
  [Step 2724000] Ep 45400: mean F = 0.9860, max F = 0.9972
  [Step 2730000] Ep 45500: mean F = 0.9873, max F = 0.9971
  [Step 2736000] Ep 45600: mean F = 0.9881, max F = 0.9973
  [Step 2742000] Ep 45700: mean F = 0.9884, max F = 0.9972
  [Step 2748000] Ep 45800: mean F = 0.9850, max F = 0.9970
  [Step 2754000] Ep 45900: mean F = 0.9865, max F = 0.9969
  [Step 2760000] Ep 46000: mean F = 0.9864, max F = 0.9965
  [Step 2766000] Ep 46100: mean F = 0.9843, max F = 0.9969
  [Step 2772000] Ep 46200: mean F = 0.9880, max F = 0.9970
  [Step 2778000] Ep 46300: mean F = 0.9869, max F = 0.9965
  [Step 2784000] Ep 46400: mean F = 0.9854, max F = 0.9967
  [Step 2790000] Ep 46500: mean F = 0.9834, max F = 0.9973
  [Step 2796000] Ep 46600: mean F = 0.9866, max F = 0.9969
  [Step 2802000] Ep 46700: mean F = 0.9822, max F = 0.9972
  [Step 2808000] Ep 46800: mean F = 0.9850, max F = 0.9968
  [Step 2814000] Ep 46900: mean F = 0.9882, max F = 0.9971
  [Step 2820000] Ep 47000: mean F = 0.9873, max F = 0.9968
  [Step 2826000] Ep 47100: mean F = 0.9881, max F = 0.9965
  [Step 2832000] Ep 47200: mean F = 0.9886, max F = 0.9971
  [Step 2838000] Ep 47300: mean F = 0.9873, max F = 0.9965
  [Step 2844000] Ep 47400: mean F = 0.9867, max F = 0.9971
  [Step 2850000] Ep 47500: mean F = 0.9883, max F = 0.9968
  [Step 2856000] Ep 47600: mean F = 0.9863, max F = 0.9974
  [Step 2862000] Ep 47700: mean F = 0.9870, max F = 0.9968
  [Step 2868000] Ep 47800: mean F = 0.9882, max F = 0.9972
  [Step 2874000] Ep 47900: mean F = 0.9851, max F = 0.9969
  [Step 2880000] Ep 48000: mean F = 0.9864, max F = 0.9968
  [Step 2886000] Ep 48100: mean F = 0.9850, max F = 0.9966
  [Step 2892000] Ep 48200: mean F = 0.9868, max F = 0.9970
  [Step 2898000] Ep 48300: mean F = 0.9855, max F = 0.9968
  [Step 2904000] Ep 48400: mean F = 0.9835, max F = 0.9971
  [Step 2910000] Ep 48500: mean F = 0.9872, max F = 0.9967
  [Step 2916000] Ep 48600: mean F = 0.9867, max F = 0.9971
  [Step 2922000] Ep 48700: mean F = 0.9854, max F = 0.9965
  [Step 2928000] Ep 48800: mean F = 0.9876, max F = 0.9974
  [Step 2934000] Ep 48900: mean F = 0.9864, max F = 0.9968
  [Step 2940000] Ep 49000: mean F = 0.9882, max F = 0.9971
  [Step 2946000] Ep 49100: mean F = 0.9866, max F = 0.9971
  [Step 2952000] Ep 49200: mean F = 0.9838, max F = 0.9967
  [Step 2958000] Ep 49300: mean F = 0.9880, max F = 0.9970
  [Step 2964000] Ep 49400: mean F = 0.9843, max F = 0.9963
  [Step 2970000] Ep 49500: mean F = 0.9850, max F = 0.9973
  [Step 2976000] Ep 49600: mean F = 0.9855, max F = 0.9972
  [Step 2982000] Ep 49700: mean F = 0.9874, max F = 0.9968
  [Step 2988000] Ep 49800: mean F = 0.9879, max F = 0.9968
  [Step 2994000] Ep 49900: mean F = 0.9862, max F = 0.9971
  [Step 3000000] Ep 50000: mean F = 0.9865, max F = 0.9969
  Seed 42: 13427.5s, final mean F = 0.9863

============================================================
Training PPO on Scenario C, seed=153, 3M steps, 60 ctrl steps
============================================================
  [Step 6000] Ep 100: mean F = 0.4317, max F = 0.9805
  [Step 12000] Ep 200: mean F = 0.5326, max F = 0.9795
  [Step 18000] Ep 300: mean F = 0.5077, max F = 0.9810
